Gene	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	GeneID
C1_10470W_A	C1_10470W_A	0.34230247546788833	0.5144460193444795	0.09537251300403685	0.10043168912606228	6.748389510735086	0.0035914245751430653	0.0014766774815873735	-2.597847089493e-4	0.020937820697777106	0.020937820697777106	3647184
C1_10500W_A	C1_10500W_A	0.05181189923378687	0.1354835715929111	0.3437762090550682	0.17677656645992448	4.8963376347106395	0.09359215640494295	0.010353842519623267	0.05909050070117697	0.023196296543265393	0.05909050070117697	3647188
C1_10510W_A	C1_10510W_A	0.04730234796324039	0.1269773068693558	-0.23658304199052504	0.11927055444734731	4.904534326464475	0.02879202429327355	0.008466610686505555	0.0066698184240639655	0.023145534109444758	0.023145534109444758	3647189
C1_10520W_A	C1_10520W_A	0.052591984184085686	0.1369228863342877	0.3167182344761921	0.16340370748198668	4.070670425842535	0.05302431879760082	0.0258916993122628	0.002862938027942529	0.03344334872964536	0.03344334872964536	3647191
C1_10540C_A	C1_10540C_A	0.445495788434646	0.6098842458432513	0.0995257863627368	0.1304493730097435	4.665852539537832	0.020057858521810596	0.012923360503424653	0.006855340616383926	0.024892281537986893	0.024892281537986893	3647193
C1_10560C_A	C1_10560C_A	0.839328141426311	0.9026108187560724	0.030901471836992076	0.15240948746025787	4.207990870455292	0.04543207334360607	0.02026417182527772	0.03135505454783007	0.030733012566287236	0.03135505454783007	3647196
C1_10570C_A	C1_10570C_A	0.5701855609189205	0.7106262013263933	-0.2692822206166059	0.47427358837333444	2.060783885634519	0.10046099889443318	0.26258223523195834	-0.17078963787330803	0.23727429060919525	0.23727429060919525	3648377
C1_10580C_A	C1_10580C_A	0.7646042967763935	0.8572410155132645	-0.030760074338402162	0.10272531302597163	5.92697014833381	0.01814304937753501	0.0034860315518492717	0.016948506729363957	0.01996394608433708	0.01996394608433708	3647679
C1_10600C_B	C1_10600C_B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C1_10620W_A	C1_10620W_A	0.3383529831172536	0.5110987299562711	0.10880178208077149	0.11364005191623297	7.9707772116525915	0.023937904576279027	4.3788087771936255e-4	0.023161683785979686	0.02826003334344536	0.02826003334344536	3647682
C1_10630C_A	C1_10630C_A	0.013122345695857266	0.048263679851141904	-0.3306757992110493	0.1333138177073848	4.526782650409419	0.044595524973457104	0.013264597579671513	0.002988547093528299	0.02623001129081255	0.02623001129081255	3647683
C1_10680C_A	C1_10680C_A	0.09272517303469235	0.2068191102255278	-0.1817963617676897	0.10813524511378474	7.54529841997952	0.024726994274170702	6.004885509249447e-4	0.017166896285597602	0.025384469750893517	0.025384469750893517	3647678
C1_10690W_A	C1_10690W_A	0.9483268779768872	0.9692996479510032	0.009737654773505107	0.15025391843368682	4.926916327482885	0.04392458387589639	0.010032070265877446	0.04013735196673815	0.023009756603782648	0.04013735196673815	3644443
C1_10710C_A	C1_10710C_A	0.3737030682438681	0.5459489568414462	-0.19155875959848861	0.21534141675933507	3.3910087664409128	0.03271962738410123	0.045675123675513504	-0.019930393452068252	0.05737360026208127	0.05737360026208127	3644407
C1_10730W_A	C1_10730W_A	0.0021067286042069536	0.01138741245537793	0.3223334289887192	0.10483210258235529	5.747050945704131	0.044859380592936794	0.0041979081950501455	0.014086196786202845	0.020223802320144212	0.020223802320144212	3644404
C1_10750C_A	C1_10750C_A	0.07636978740075503	0.17947050551174676	-0.20351276043857178	0.11483951581859529	5.124298870513339	0.033509072327788596	0.007339963497614698	0.017807724349595273	0.0219669573767173	0.0219669573767173	30515043
C1_10810W_A	C1_10810W_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3644436
C1_10820C_A	C1_10820C_A	0.49436777031461987	0.6515076584031309	0.11946356753692723	0.17481320587427598	5.98034349456386	0.06338587294581768	0.0033384029505600893	0.06457194582286659	0.019925583827120143	0.06457194582286659	3644435
C1_10840C_A	C1_10840C_A	0.7171654561982781	0.8240008575552388	-0.07697631943121684	0.21249520226649118	8.41588915762819	0.08944578629364326	2.7201827376160763e-4	0.10007067280685394	0.031717856175891124	0.10007067280685394	3644452
C1_10850W_A	C1_10850W_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3644451
C1_10880W_A	C1_10880W_A	7.102545606329571e-5	6.775260304789903e-4	0.489502487762741	0.12321272161603142	6.5127746176405505	0.09607841913947783	0.002589336817830514	0.03114705155556872	0.020230092338784735	0.03114705155556872	3644449
C1_10890C_A	C1_10890C_A	4.651928931068718e-9	1.4222974506170103e-7	-0.5818164408061722	0.09930018662883545	6.449428797433354	0.11297065559540906	0.0018147718124145592	0.01983093909269992	0.020097510553188893	0.020097510553188893	3644447
C1_10910C_A	C1_10910C_A	0.2964187736431872	0.467773617909127	0.1057531091134386	0.10128211205698665	6.174486791284963	0.009173373017687088	0.0029441924367772645	0.003989275111322619	0.019851510280387178	0.019851510280387178	3644445
C1_10920W_A	C1_10920W_A	3.568119156800659e-5	3.75850289979603e-4	0.5494930202625743	0.13292680852725117	4.826699042806031	0.1182303706372137	0.012977305734617292	0.026288330765917148	0.02365149965268139	0.026288330765917148	3644433
C1_10950C_A	C1_10950C_A	0.25032258735642965	0.4198952338241885	0.20276751754060177	0.1763861168301807	6.787346871744368	0.07191641712294164	0.0015759853097642282	0.06756193071341392	0.0210889583661487	0.06756193071341392	3644428
C1_10960W_A	C1_10960W_A	0.3253747428699639	0.4975337822494805	-0.10271742933056484	0.10444357798176117	5.756615665301406	0.0093469947174847	0.004034396443185771	0.003298400602739745	0.020206627960441398	0.020206627960441398	30515047
C1_10970W_A	C1_10970W_A	0.0100252060653576	0.03927087947546781	0.3659831744409984	0.14213166853909534	7.027517786198354	0.07648710066273925	0.0014924482341179242	0.043399576658564885	0.022265118514235887	0.043399576658564885	3644427
C1_10980W_A	C1_10980W_A	0.2392548640111001	0.4060454025716422	-0.5505333770378862	0.46780198862136446	2.00008412425934	0.20290405658720595	0.2317461089342422	-0.09607385354338435	0.2545621145282095	0.2545621145282095	3644425
C1_11000C_A	C1_11000C_A	0.3201700899856173	0.49229387018843895	-0.10423115475723213	0.10484888106720022	7.254643664143165	0.01248526917788182	8.150378293568839e-4	0.010004909922499774	0.023614490750740673	0.023614490750740673	3644422
C1_11010C_A	C1_11010C_A	0.022630273535294634	0.07429666522612142	0.25503704183274994	0.11187702910568102	5.249589140264848	0.029123966051620317	0.006392068489220137	0.006243609313647581	0.02142230849192075	0.02142230849192075	3644421
C1_11020W_A	C1_11020W_A	1.8167520881389877e-10	7.848895615568584e-9	0.802528195890798	0.12586540543508043	4.894265922930159	0.19330158748667142	0.011995450587748082	0.004459854095514736	0.023209216713001194	0.023209216713001194	3644420
C1_11050W_A	C1_11050W_A	0.8107166095071037	0.8847770043950667	0.053623126107542815	0.22389459067907685	4.214628516289581	0.09827137605583501	0.0183201225850954	0.09307718349346321	0.030615020616876147	0.09307718349346321	3644418
C1_11080W_A	C1_11080W_A	0.4960033055993422	0.6527972865305249	-0.08047587516519583	0.11820924919296871	8.295593532905004	0.01779349371148207	3.1637618379692516e-4	0.017963055840879646	0.030735682915681687	0.030735682915681687	3644416
C1_11090C_A	C1_11090C_A	7.824200402146903e-4	0.005148984555131252	0.3577418832875575	0.10650439267878277	5.797723938611816	0.04441043360119928	0.005071237078121121	0.005055209241304017	0.020135842166048565	0.020135842166048565	3644415
C1_11100W_A	C1_11100W_A	0.2195504829303498	0.3819550566766109	-0.24085203559801752	0.19617762433168404	5.593278180831079	0.09094703474185314	0.005305647716618636	0.08021804181321104	0.020513289970248774	0.08021804181321104	3644414
C1_11110C_A	C1_11110C_A	0.2208869672813415	0.3838321477503229	0.1437301666823149	0.1174100107771142	5.008419208056523	0.021659742847860017	0.008085644840318528	0.010110137203418046	0.022547934338974968	0.022547934338974968	3644413
C1_11120C_A	C1_11120C_A	0.01137164219850174	0.043404437123858754	-0.2558594644206119	0.10108762714236019	6.207464998247395	0.026699092504907825	0.002858331224050783	0.00687267432644637	0.019849909578777743	0.019849909578777743	3644412
C1_11140W_A	C1_11140W_A	0.09956376706837897	0.2182850150322809	-0.1741224183730072	0.10572274502590745	5.611256888850281	0.02359197579338921	0.004359441307887497	0.012977859097235233	0.02047900050503037	0.02047900050503037	3644410
C1_11150W_A	C1_11150W_A	0.9141667903857135	0.9481626263295587	-0.011913332358741851	0.11052937599638425	5.322644152183509	0.014251758468645489	0.0059827143558664475	0.010259953262938031	0.02116560332891152	0.02116560332891152	3648356
C1_11160C_A	C1_11160C_A	0.6396349899569523	0.7627007620246699	-0.052293992537671315	0.1116893729429344	5.332414905298607	0.012956892569080482	0.006586391882515266	0.0073533387819798846	0.021134754847231155	0.021134754847231155	3644399
C1_11200W_A	C1_11200W_A	0.005422154806869254	0.024524290635138498	0.4045665601548533	0.1454845505111868	8.280572059214444	0.08662066184934032	3.771295717851262e-4	0.046657880289197255	0.030615567823355366	0.046657880289197255	3644396
C1_11250W_A	C1_11250W_A	1.6475732382459566e-4	0.001381551567710604	-0.39051387438742857	0.10364776515079842	5.77159087945332	0.05349000586214012	0.0036927933060519396	0.009025598762082709	0.020180227184514867	0.020180227184514867	3644556
C1_11260C_A	C1_11260C_A	9.213067538253908e-4	0.005827430758279166	-0.8198016341593187	0.24741136417570925	3.1210680406028333	0.30571150034257977	0.05584607852216732	0.08018143952957808	0.07436047990618468	0.08018143952957808	30515051
C1_11270W_A	C1_11270W_A	1.1598525497436837e-4	0.001027494933368773	-0.6023062858842567	0.1562621629622798	7.409917497017719	0.1482494186197888	6.574232920468434e-4	0.05360449576050891	0.024551624574830684	0.05360449576050891	3644555
C1_11280W_A	C1_11280W_A	0.013564437997695833	0.04946249501055814	-0.2463486744977791	0.09979304243444073	6.357394234636973	0.023003289748623392	0.0021834667254830094	0.004840080470780999	0.01994686953745497	0.01994686953745497	3644554
C1_11290W_A	C1_11290W_A	0.7693212287532568	0.8595751810020459	0.03961648634125099	0.13508865191727887	4.501125098799246	0.00880225118855962	0.014041047574522281	-0.004479575101891139	0.02651216104065046	0.02651216104065046	3644553
C1_11300C_A	C1_11300C_A	0.1296390771904282	0.26307289932244143	0.17898191969067245	0.11809882411765919	5.145845352067474	0.02291229232681533	0.009126875336681817	0.006888910314231431	0.021867196347704412	0.021867196347704412	3644552
C1_11320C_A	C1_11320C_A	0.8910051514000735	0.9330934507000425	0.03711933459372534	0.27087990153012775	8.592742103676773	0.14305813676985651	2.4323038743041754e-4	0.1628143719525067	0.03322853983494692	0.1628143719525067	30515052
C1_11370C_A	C1_11370C_A	2.439489481971859e-6	3.645172002886271e-5	0.5867867897158086	0.12450063381445166	4.97164049854556	0.11527325372479978	0.011695067948665438	0.010738258027301044	0.022750282762890525	0.022750282762890525	3644547
C1_11390W_A	C1_11390W_A	0.8359915747147062	0.8995094330353869	-0.09263158904708572	0.4474449933879739	2.2530186251479236	0.14816448519025893	0.2546892864897488	-0.0880824498562427	0.19021520708350456	0.19021520708350456	3644544
C1_11410C_A	C1_11410C_A	0.798697714488819	0.8779714472192934	-0.03081991650274216	0.12084684188357538	5.508486965297604	0.02866043933496471	0.005551109040130478	0.02690213361150034	0.02068380590386115	0.02690213361150034	30515054
C1_11430W_A	C1_11430W_A	0.3172756500544609	0.48891119814543704	-0.1821272901940839	0.1821141722237495	5.283418334482315	0.07370259775184182	0.005878639571660519	0.06782263092776504	0.021297437862057376	0.06782263092776504	3644541
C1_11510C_A	C1_11510C_A	0.9365496767062779	0.9621504369674825	-0.012311350300021583	0.15465123596777783	5.64581867638939	0.046547389680760734	0.004502641541523947	0.04864625798372339	0.020413732613607932	0.04864625798372339	3645336
C1_11530C_A	C1_11530C_A	0.14420424190746534	0.28380465779456493	0.44944524995760105	0.3077733620292153	3.289124909530775	0.24029781370355988	0.06162367415944472	0.14887508667336957	0.06311758242580442	0.14887508667336957	3645334
C1_11560C_A	C1_11560C_A	0.23711629464366893	0.40333447893453755	0.12549145676810067	0.10614850734011934	5.626396501802102	0.015532690142096971	0.004588496519222485	0.008163750715624828	0.02045040483752278	0.02045040483752278	3645331
C1_11570W_A	C1_11570W_A	0.9287124172964872	0.9576242531860354	-0.023697111513720958	0.2648759621776336	4.682018966132792	0.13657680013077336	0.011861964085303264	0.1440475366692016	0.024754076046735272	0.1440475366692016	30515055
C1_11580W_A	C1_11580W_A	0.2861360344491399	0.4561345019748054	-0.3129385738567478	0.2933882242474834	6.963480876631945	0.19457419497142683	0.0011064477693871306	0.19017499695748316	0.021916448355486267	0.19017499695748316	3645330
C1_11600W_A	C1_11600W_A	0.717148153221817	0.8240008575552388	-0.03897513218272193	0.10758502438388243	5.473059711053249	0.01424376931141357	0.004959552745625731	0.0108367991884784	0.020761641635886664	0.020761641635886664	3645346
C1_11610C_A	C1_11610C_A	0.9533818109624128	0.9727786823177668	0.007102489278900762	0.12149206941428109	5.434471900190275	0.028714640518863424	0.0058497238477853855	0.026950993775691275	0.020852632850869218	0.026950993775691275	3645345
C1_11620W_A	C1_11620W_A	0.45163406475299706	0.615883415841118	0.24331875714571252	0.3232640233325326	2.8081354163974392	0.11148432904733939	0.129448611616114	-0.02083287606326084	0.10277278567529978	0.10277278567529978	3645344
C1_11670W_A	C1_11670W_A	0.8069170392475817	0.882075428675116	-0.057604262607734824	0.23569167116752496	8.300580912501765	0.10893672168743496	3.1986674041467714e-4	0.12312583072123136	0.03077568641717287	0.12312583072123136	3645338
C1_11680C_A	C1_11680C_A	0.8133508007054485	0.8863880034747031	-0.02904701814689227	0.1230255850769558	4.9567001310998515	0.013586577637524137	0.010798721798808024	0.00446094494146527	0.022835266164585952	0.022835266164585952	30515056
C1_11690W_A	C1_11690W_A	0.977997092236464	0.9859348434078117	0.002846647720118047	0.10321401044367606	5.854261436544129	0.015752004439529243	0.0036243182450309574	0.014375400034036584	0.02004930831467409	0.02004930831467409	3645322
C1_11710C_A	C1_11710C_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3645320
C1_11720W_A	C1_11720W_A	0.04524056774070609	0.12304939090788765	-0.31564101383706433	0.1576304990111445	4.035741492814136	0.046004435489088495	0.020996240584237536	-4.807609387923184e-5	0.034220146567990085	0.034220146567990085	3645319
C1_11730W_A	C1_11730W_A	1.4882284170926035e-4	0.0012711773384965761	-0.37910632204258415	0.0999482650025444	6.518564819838005	0.04839383306128459	0.0019558326129224595	0.007725499326115226	0.020243402224897192	0.020243402224897192	3645318
C1_11740W_A	C1_11740W_A	0.04680266400258451	0.12591944168926392	0.34053205330937125	0.17128675715166627	4.189559357171376	0.08926004209995385	0.025027026017093643	0.04017109215075948	0.031066686960119404	0.04017109215075948	3645317
C1_11760C_A	C1_11760C_A	0.10828775880389288	0.23148498314406935	-0.18214457261904826	0.11341950254838748	5.972532731128248	0.03422903617856719	0.0032793462122049956	0.025307283917403167	0.019929716087365466	0.025307283917403167	3645328
C1_11770C_A	C1_11770C_A	0.16035477076545235	0.3061271672441969	0.16171640948965538	0.1151925241971937	7.104812503672454	0.03306595014296497	0.0011970845101025027	0.028290288003055403	0.022709805004299016	0.028290288003055403	3645327
C1_11790W_A	C1_11790W_A	0.7684247166006998	0.8592175844661238	0.04411042787374736	0.14981326702998718	4.620014958011634	0.04418162074849799	0.012413559074481507	0.03746202976595905	0.025302506147889595	0.03746202976595905	3645326
C1_11800C_A	C1_11800C_A	0.03176014845670915	0.09529642934016103	-0.42692349016680897	0.1988079703011498	3.9786339727566298	0.12748220273418046	0.021037261168830184	0.06679520339842063	0.03557315168070311	0.06679520339842063	3645325
C1_11850W_A	C1_11850W_A	0.6947187675730881	0.8067936802087678	-0.10601876010935123	0.27013939975145423	7.414701867772036	0.14501862349490444	8.051521975242949e-4	0.16136217068708905	0.024580408150427516	0.16136217068708905	3642010
C1_11860W_A	C1_11860W_A	0.11540471736982155	0.24226863554890002	-0.24445240642957483	0.15527117263050116	7.17883357179767	0.06347803843321287	0.0012459771119443742	0.05232988299927984	0.02315252740717816	0.05232988299927984	3642009
C1_11880W_A	C1_11880W_A	0.8548836951464389	0.9121003204121455	-0.018338745537525545	0.10027155385762339	6.339225972241726	0.006821759585570054	0.002419517154450602	0.00527001456623575	0.01992355954115444	0.01992355954115444	3642007
C1_11890W_A	C1_11890W_A	0.07353384946389717	0.17452580035977505	-0.1852254568354104	0.1035066495295541	5.838925844013959	0.024248676445599714	0.0037367614865481814	0.013084433860839892	0.020071297395305027	0.020071297395305027	3642006
C1_11900C_A	C1_11900C_A	0.01946893853592747	0.06583880405626749	0.29645954379209155	0.1268857955248659	5.453895314060949	0.05571897134646151	0.006757853567958217	0.029019935556437518	0.020805940982078164	0.029019935556437518	3642005
C1_11910W_A	C1_11910W_A	0.1624234277874307	0.30879096826169067	0.16955748195509884	0.12137541893602166	4.87962524823191	0.02871136182267909	0.009436186491440578	0.014249896960842175	0.02330157422388113	0.02330157422388113	3642004
C1_11920W_A	C1_11920W_A	0.1456432282320659	0.28572718878564557	0.16864903276079526	0.11590249690246755	5.112699723321547	0.03157193270353274	0.007830331136492128	0.019222513778290762	0.022021643948455655	0.022021643948455655	3642003
C1_11930W_B	C1_11930W_B	0.3883822396219429	0.5589029477735997	0.13341172064035967	0.1546704118848766	5.751182819852058	0.05146090038685647	0.004449589421669788	0.04871249127307994	0.020216355479720578	0.04871249127307994	NA
C1_11940C_A	C1_11940C_A	0.994886815485652	0.9960562878128392	-0.0012493722199617802	0.19495638755608877	3.7020007630480647	0.06561560883538094	0.04065402390092292	0.0343347478058795	0.0438081828744546	0.0438081828744546	3642046
C1_11950W_A	C1_11950W_A	0.5268734242320565	0.6771328638222722	-0.09022366096460767	0.14258164083270156	4.644969863594802	0.04179082753213211	0.011448609151922038	0.033728111520401324	0.02507573652144568	0.033728111520401324	3642045
C1_11960C_A	C1_11960C_A	0.005496129681060946	0.02474918818616719	-0.3013828094256404	0.10855090294869017	5.468374031193021	0.031024950300340293	0.005412788182843412	0.0012088699961829976	0.020772319663769818	0.020772319663769818	30515060
C1_11970C_A	C1_11970C_A	0.39736147821287743	0.5668985721716141	0.1004767865647601	0.11871876719238754	5.052315491418911	0.014892018706566585	0.00900196722412478	0.004812535221989305	0.022318356517387023	0.022318356517387023	3642044
C1_11990W_A	C1_11990W_A	0.029345872662384767	0.09000004774338373	0.4793492369317913	0.22000518363228863	5.162121624654459	0.15794212686739723	0.007396572894253274	0.1001640511614735	0.021793341969783674	0.1001640511614735	3642042
C1_12000C_A	C1_12000C_A	0.16713945145491008	0.31544330787406577	-0.42185049249111234	0.3053670491318488	2.678117667168133	0.09547075939193364	0.08897860431806676	-0.0363637167637915	0.11824147278302877	0.11824147278302877	3642041
C1_12020W_A	C1_12020W_A	0.07676273984512993	0.18018088777821445	-0.9898862668317163	0.5593252942060432	1.67985517546163	0.5084124521660989	0.32529358120082447	-0.055322150554499405	0.3699170515517905	0.3699170515517905	NA
C1_12040W_A	C1_12040W_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3642029
C1_12060C_A	C1_12060C_A	0.013932843400307057	0.05055849808437655	-0.3543912757695368	0.14412065594747028	4.2482295430070955	0.06591860028261438	0.01612223124014895	0.019342462307740553	0.03003502091702683	0.03003502091702683	3642026
C1_12070C_A	C1_12070C_A	0.0024520571052858778	0.01285766443422551	-0.3651068304191494	0.12052929394643402	4.861430219130582	0.0563645125292308	0.008863934932398279	0.013234238872844065	0.023418977732548165	0.023418977732548165	3642025
C1_12090C_A	C1_12090C_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3642056
C1_12110C_A	C1_12110C_A	3.320003233190728e-5	3.5346177279077e-4	-0.5932414703032277	0.14293848189727804	4.277636542034288	0.1162826370019532	0.015852568863338117	0.0053163362539622415	0.029550563596880738	0.029550563596880738	3642054
C1_12120W_A	C1_12120W_A	0.10192070346054	0.22215821247402745	-0.20074735641679092	0.12273527566656224	4.826134940097653	0.040485315655266474	0.00972614845878644	0.023749291303318067	0.023655370464955496	0.023749291303318067	3642053
C1_12140W_A	C1_12140W_A	0.05453754188930708	0.1405762320553605	-0.28739798795383	0.14948850318345547	5.430517777963717	0.06639591432447806	0.005514231698960953	0.04414535182110566	0.020862375243581734	0.04414535182110566	3642050
C1_12150C_A	C1_12150C_A	0.00792598636268594	0.032907194076833964	-0.40833721455945526	0.1537873641044691	4.10057751774892	0.0751321860395058	0.019749290356400124	0.013182960103297111	0.032807494884045565	0.032807494884045565	3642049
C1_12170C_A	C1_12170C_A	0.13406254641484927	0.2693902601029091	0.15793611678482372	0.10541216599335108	5.710801726989635	0.027442635577392932	0.004402103600949923	0.01904223642874692	0.020290618042182976	0.020290618042182976	3642039
C1_12180C_A	C1_12180C_A	0.3271564382450317	0.4989794887452003	0.12305519174978259	0.12558477648952868	4.848098883732708	0.029341066736178915	0.011540960106984166	0.01718451926878351	0.023506897861737784	0.023506897861737784	3642038
C1_12240C_B	C1_12240C_B	0.24826686448169802	0.41694846367320665	0.18899323629060183	0.16369155515747533	5.4798444449285055	0.062023033325751334	0.005217940231404963	0.05432633805720123	0.02074634772877077	0.05432633805720123	NA
C1_12250C_A	C1_12250C_A	0.028988939929819327	0.08940134650569911	-0.5042966333178284	0.23094344742795372	7.5154764362689965	0.1743497849291811	6.379919814699361e-4	0.11788395448499234	0.025197714135537178	0.11788395448499234	3642022
C1_12280C_A	C1_12280C_A	0.20984935964079343	0.36928036664061703	-0.15202512769533114	0.12123411531993689	5.398430008753878	0.03499878179795452	0.005829058338727733	0.0268325210332895	0.020944662169741467	0.0268325210332895	3642019
C1_12300W_A	C1_12300W_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C1_12330W_A	C1_12330W_A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3642065
C1_12350W_A	C1_12350W_A	0.5975281614682578	0.7306117511636081	0.06686611304328925	0.12665032750693028	7.071895735142664	0.032431448688001956	0.0013602423269466553	0.034284880912192686	0.02251773032820082	0.034284880912192686	3642063
C1_12370W_A	C1_12370W_A	0.9039508765987083	0.940222457481071	0.017265238035843702	0.14307581766943273	4.6863654038884315	0.039886921015797674	0.014228432221657473	0.03126198911562422	0.02471747414378257	0.03126198911562422	3642061
C1_12400C_A	C1_12400C_A	0.009043642250497903	0.03638204797400034	0.3307704927558344	0.12671257262003424	5.022687710239002	0.06161156980495823	0.010563282986511068	0.025116886035683274	0.022471938197141	0.025116886035683274	3642059
C1_12420C_A	C1_12420C_A	0.15341013199590328	0.2967654792211471	0.5758689996088855	0.4033856496039097	2.582246768009088	0.19556013117631885	0.2302467825505949	-0.1120273007968776	0.1313531781302234	0.1313531781302234	NA
C1_12430W_A	C1_12430W_A	0.5594563725699464	0.7025952331373445	0.06618581498936409	0.11339999871012975	6.204430721020328	0.02622152223833554	0.0025134204007870075	0.02606337894911839	0.019849798355509898	0.02606337894911839	3642013
C1_12440W_A	C1_12440W_A	0.20882624437349687	0.3678533275229887	0.19826229298834905	0.15775172712420754	5.4328947376855465	0.059307552415469415	0.007826953881572991	0.04747439591991687	0.02085650881972432	0.04747439591991687	3642012
C1_12460C_A	C1_12460C_A	6.139821514164582e-4	0.004222101022773845	-1.1061578866284387	0.3229317328090948	2.5846200729864623	0.5203749375403888	0.1007347367828809	0.10553970924731128	0.13100949445064047	0.13100949445064047	NA
C1_12470W_A	C1_12470W_A	0.006608997319005769	0.028649034111781185	-0.4937675730568017	0.18180426180750142	3.7041750063842027	0.12219634125710625	0.029719522976402717	0.03253457617381263	0.04373112060442066	0.04373112060442066	3648182
C1_12480W_A	C1_12480W_A	0.007916097153851342	0.032907194076833964	-0.4361812297514034	0.1642478880022265	3.9617695489317546	0.08896656232071622	0.023956494913416837	0.01732146037773611	0.035993213338120826	0.035993213338120826	30515063
C1_12530C_B	C1_12530C_B	0.28361334583604897	0.4535683390221362	-0.11865426345579964	0.11066042481858705	5.306535860427334	0.016873316829555018	0.0059945805859192925	0.008819738890321904	0.02121815190525884	0.02121815190525884	NA
C1_12540W_A	C1_12540W_A	0.00886832872956887	0.03587493521326964	-0.355559231041637	0.13586059504540918	5.372100622675208	0.07100807660599147	0.005858435707973879	0.03515956715000981	0.021016868238950395	0.03515956715000981	3647607
C1_12570C_A	C1_12570C_A	0.10589176774850301	0.22766920999515863	0.16188284122359908	0.10011694263273596	6.538376344203901	0.012896283684842424	0.001983762810351895	0.004435464803237832	0.02029046430548487	0.02029046430548487	3647604
C1_12580W_A	C1_12580W_A	0.13264490405303808	0.26735257537667784	-0.18789390276376755	0.12494995347004212	6.451450943705499	0.04016432077804446	0.0019384941707216437	0.03275592998964656	0.020101376068586717	0.03275592998964656	3647603
C1_12610W_A	C1_12610W_A	0.7262553571010979	0.8288542188048901	0.04989521571098143	0.14251254128280988	5.848331676822297	0.040182862086399325	0.0037944625365915205	0.041338480625374235	0.020057666636154756	0.041338480625374235	3646825
C1_12630C_A	C1_12630C_A	0.18064649580266384	0.3339579559613897	0.1448361492996709	0.1081862158509158	5.58330153643087	0.023834970511521218	0.005476941818808605	0.015103497450245263	0.020532518848171276	0.020532518848171276	3646838
C1_12640W_A	C1_12640W_A	0.05357464381490597	0.13885269163455322	-0.26110817516242174	0.13527099438623888	4.538133707375142	0.03686091130247956	0.014553523936600036	0.005929587667297304	0.02610923589060413	0.02610923589060413	3646837
C1_12650C_A	C1_12650C_A	0.05212587130215573	0.13606586895948006	-0.3762161344769005	0.19371687150116149	5.997833576615368	0.11228393443614558	0.0029840916220407842	0.08040752238728702	0.01991797316598517	0.08040752238728702	3646836
C1_12660W_A	C1_12660W_A	0.8156079431757542	0.887671993116935	-0.025091070895747115	0.10759573538119331	5.581353245001886	0.022685404928953833	0.004525477674289436	0.021200838486198952	0.02053629338699171	0.021200838486198952	3646835
C1_12670C_B	C1_12670C_B	0.039115971448021564	0.11057819903893057	0.3647197790942713	0.1767939893449328	5.070471519323408	0.09772592220612437	0.01367461500587398	0.05578341759078426	0.022226928301426554	0.05578341759078426	NA
C1_12680W_A	C1_12680W_A	0.0016443497413354488	0.009354592707864451	0.33723676996822133	0.10712992809912297	7.411680925578382	0.046664929017116275	9.418195912265044e-4	0.016285198009732237	0.02456222817438074	0.02456222817438074	3646833
C1_12690C_A	C1_12690C_A	0.22763489481349358	0.3925829455823109	-0.2584246943445895	0.21419836576242057	3.4307085692246115	0.051346032914695694	0.0466293741513167	-0.009149248485980206	0.05532827006044266	0.05532827006044266	3646832
C1_12700W_A	C1_12700W_A	0.08107379177350402	0.18778630402238966	-0.23579252674223936	0.13516420881638663	4.711047185141494	0.050967683078391134	0.0116545526966536	0.02894403251436812	0.024513979617551748	0.02894403251436812	3646831
C1_12710C_A	C1_12710C_A	7.85887348551319e-12	4.2985874973054717e-10	0.7351630105979811	0.10746272933814652	5.7900792915659824	0.1723277743990286	0.005514169810507874	0.019855778026005078	0.020148581737944874	0.020148581737944874	3646822
C1_12720C_A	C1_12720C_A	0.8921614849252345	0.9339202471318745	0.0757179603243259	0.5585169681841244	1.7686455323923835	0.28139642333343273	0.3598128746700829	-0.04003702880192994	0.3333898003289978	0.3333898003289978	3646821
C1_12740W_B	C1_12740W_B	3.019388908260274e-5	3.2552616041677673e-4	-0.42381538904523725	0.10158568675360978	5.934596104345037	0.055653622731025205	0.0029754851382242033	0.0036065967157837297	0.019957074313336976	0.019957074313336976	NA
C1_12750C_A	C1_12750C_A	0.01057652511365315	0.040919690283971494	0.28042702713144224	0.10969660200904977	5.489024373013971	0.04440235212961806	0.006014807359775837	0.01976587521827053	0.02072595817873941	0.02072595817873941	3646818
C1_12760W_A	C1_12760W_A	0.5147079247136601	0.6681289465988225	0.09879745893669892	0.15164042027184235	5.879432778926435	0.04742351592052659	0.004834622041455766	0.04626497142570197	0.020015998974899196	0.04626497142570197	3646817
